티커,Name,Market,Sector,Industry,종가,거래량,거래대금,등락률,공매도거래대금,공매도비중,개인_순매수량,개인_순매수대금,외국인_순매수량,외국인_순매수대금,기관합계_순매수량,기관합계_순매수대금,금융투자_순매수량,금융투자_순매수대금,보험_순매수량,보험_순매수대금,투신_순매수량,투신_순매수대금,은행_순매수량,은행_순매수대금,연기금_순매수량,연기금_순매수대금,사모_순매수량,사모_순매수대금,기타법인_순매수량,기타법인_순매수대금,기타외국인_순매수량,기타외국인_순매수대금,시장,업종,주요제품
000120,CJ대한통운,유가,도로 화물 운송업,"Contract Logistics, 포워딩, 항만하역, 해운, 택배국제특송, SCM Consulting",83900.0,62401.0,5216020000.0,-0.59,514347550.0,8.36,12025.0,1001374450.0,-14462.0,-1209573950.0,2155.0,184718000.0,1897.0,159569850.0,-243.0,-20308800.0,-1614.0,-134913600.0,-168.0,-14059200.0,3044.0,257888750.0,-761.0,-63458900.0,107.0,8917200.0,175.0,14564300.0,0.0,0.0,0.0
011150,CJ씨푸드,유가,기타 식품 제조업,"수산물(어묵,맛살)가공품 도매,원양수산업,수출입",2070.0,107625.0,222113545.0,-0.48,3587000.0,1.61,-22465.0,-46191130.0,22681.0,46643385.0,-125.0,-263190.0,-101.0,-213600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-49590.0,0.0,0.0,-91.0,-189065.0,0.0,0.0,0.0
011155,CJ씨푸드1우,KOSPI,기타/미분류,기타/미분류,11190.0,1058.0,11884850.0,-6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001045,CJ우,KOSPI,기타/미분류,기타/미분류,83900.0,4501.0,372878900.0,0.84,0.0,0.0,-113.0,-9788000.0,-89.0,-7037800.0,-1.0,-22300.0,-1.0,-22300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-1241000.0,218.0,18089100.0,0.0,0.0,0.0
097950,CJ제일제당,유가,기타 식품 제조업,"설탕,소맥분,조미식품,육가공식품(돈육,돼지비계,돼지식용설육),대두가공식품,사료,의약품,생활화학제품 제조,도매,무역/통신판매",201000.0,114217.0,22842553650.0,-1.23,3146756600.0,11.08,20362.0,4052649450.0,16470.0,3301820350.0,-36705.0,-7328464500.0,8115.0,1623407400.0,-66.0,-13204700.0,-34981.0,-6986104650.0,0.0,0.0,-10505.0,-2099886300.0,732.0,147324350.0,-317.0,-63898000.0,190.0,37892700.0,0.0,0.0,0.0
097955,CJ제일제당 우,KOSPI,기타/미분류,기타/미분류,123000.0,10892.0,1345195200.0,-1.05,29287650.0,2.18,2801.0,345620400.0,-322.0,-39489200.0,-2507.0,-309644000.0,-20.0,-2478500.0,0.0,0.0,0.0,0.0,0.0,0.0,-2487.0,-307166200.0,0.0,0.0,25.0,3142800.0,3.0,370000.0,0.0,0.0,0.0
000480,시알홀딩스,유가,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",4700.0,34901.0,162775746.0,0.0,14040.0,0.01,1194.0,5755371.0,-832.0,-4079406.0,-362.0,-1675965.0,-311.0,-1437000.0,-32.0,-150400.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.0,-88565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000590,CS홀딩스,유가,기타 금융업,"브랜드 수익, 자회사 배당",71400.0,1056.0,77022700.0,-2.59,721900.0,0.94,-443.0,-32599500.0,476.0,34959300.0,-29.0,-2066200.0,-28.0,-1993400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-72800.0,0.0,0.0,-4.0,-293600.0,0.0,0.0,0.0
012030,DB,유가,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리",1958.0,1378828.0,2689404014.0,-3.31,147155596.0,5.47,-121085.0,-232035397.0,107916.0,206787754.0,37821.0,73362941.0,-3437.0,-6815556.0,0.0,0.0,0.0,0.0,0.0,0.0,42332.0,82305867.0,-1074.0,-2127370.0,199.0,388568.0,-24851.0,-48503866.0,0.0,0.0,0.0
005830,DB손해보험,유가,보험업,"자동차보험,화재보험,해상보험,특종보험,장기보험",145500.0,236273.0,34054057400.0,3.19,4478007000.0,12.24,-16715.0,-2407568650.0,-18717.0,-2717671300.0,36270.0,5245791650.0,-4976.0,-720267500.0,7237.0,1044118550.0,-6633.0,-955176250.0,0.0,0.0,36384.0,5259889950.0,4278.0,620127700.0,-809.0,-116489300.0,-29.0,-4062400.0,0.0,0.0,0.0
016610,DB증권,유가,금융 지원 서비스업,"유가증권,위탁매매,인수,자기매매",11000.0,149990.0,1611369685.0,-0.9,38156820.0,2.06,-41039.0,-435082625.0,38481.0,407675315.0,-198.0,-2181780.0,-927.0,-10218140.0,-2.0,-21230.0,-5.0,-54930.0,0.0,0.0,0.0,0.0,736.0,8112520.0,3032.0,32547820.0,-276.0,-2958730.0,0.0,0.0,0.0
000990,DB하이텍,유가,반도체 제조업,반도체 제조,170100.0,611599.0,105051649350.0,-6.23,13557122300.0,10.2,-49555.0,-8548044650.0,166378.0,28324866350.0,-115873.0,-19615773150.0,-36732.0,-6255034600.0,-1660.0,-279275850.0,-73250.0,-12417780800.0,0.0,0.0,5916.0,1065975550.0,-10147.0,-1729671450.0,-2345.0,-403396750.0,1395.0,242348200.0,0.0,0.0,0.0
000300,DH오토넥스,유가,자동차 신품 부품 제조업,"유,무선 통신장비",4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001530,디아이동일,유가,상품 중개업,"면사,화섬사,면포,혼방포,스포츠웨어용 신합섬 제조,도매,수출",23950.0,148195.0,3503526000.0,-1.84,81181850.0,2.04,17207.0,408007650.0,83863.0,1980463875.0,-114833.0,-2713324575.0,-840.0,-20002250.0,-6.0,-143700.0,-105651.0,-2495777325.0,0.0,0.0,-7119.0,-168662900.0,-1217.0,-28738400.0,13527.0,319291700.0,236.0,5561350.0,0.0,0.0,0.0
015590,DKME,유가,일반 목적용 기계 제조업,"열교환기,압력용기,저장탱크,산업용보일러 제조",2330.0,629509.0,1397213520.0,0.0,58468675.0,4.18,-328436.0,-738941010.0,-28032.0,-64640250.0,-15.0,-89275.0,-15.0,-89275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361544.0,815747345.0,-5061.0,-12076810.0,0.0,0.0,0.0
000210,DL,유가,기초 화학물질 제조업,지주회사,50600.0,96612.0,4867274250.0,-2.32,353305650.0,5.39,2308.0,115428850.0,23692.0,1193766100.0,-25914.0,-1304802900.0,2620.0,132216850.0,-529.0,-26639100.0,-14665.0,-737818000.0,0.0,0.0,-13260.0,-668502850.0,-100.0,-5059800.0,-313.0,-15874200.0,227.0,11482150.0,0.0,0.0,0.0
000215,DL우,KOSPI,기타/미분류,기타/미분류,22250.0,9235.0,204711900.0,-2.84,0.0,0.0,-1620.0,-35165150.0,-1764.0,-39261900.0,14.0,326400.0,14.0,326400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3388.0,74497800.0,-18.0,-397150.0,0.0,0.0,0.0
375500,DL이앤씨,유가,토목 건설업,토목 건설 사업,70300.0,542331.0,37673114450.0,-2.36,5540147700.0,10.42,-120753.0,-8375734950.0,157027.0,10906832050.0,-50447.0,-3514126750.0,-17094.0,-1199529400.0,-4592.0,-317682900.0,-26719.0,-1852557500.0,0.0,0.0,3008.0,206697550.0,-4050.0,-281038500.0,7886.0,547756400.0,6287.0,435273250.0,0.0,0.0,0.0
37550L,DL이앤씨2우(전환),KOSPI,기타/미분류,기타/미분류,42450.0,3844.0,159607050.0,-1.85,5268450.0,3.3,1468.0,61132000.0,455.0,18756850.0,-1914.0,-79515650.0,-1914.0,-79515650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-373200.0,0.0,0.0,0.0
37550K,DL이앤씨우,KOSPI,기타/미분류,기타/미분류,23150.0,10595.0,244743975.0,-2.73,1721450.0,0.7,455.0,10696950.0,117.0,2510150.0,2.0,45900.0,2.0,45900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-456.0,-10533200.0,-118.0,-2719800.0,0.0,0.0,0.0
007340,DN오토모티브,유가,일차전지 및 이차전지 제조업,자동차용 밧데리,41300.0,289052.0,11854320900.0,-1.9,835337750.0,5.95,-92901.0,-3815589575.0,117322.0,4800881050.0,-19274.0,-776823325.0,15246.0,624334175.0,3085.0,126695075.0,-41039.0,-1671869525.0,-13807.0,-563579050.0,7180.0,294946250.0,10061.0,412649750.0,-6324.0,-257063150.0,1177.0,48595000.0,0.0,0.0,0.0
004840,DRB동일,유가,고무제품 제조업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매",4490.0,24132.0,105873370.0,3.7,156895.0,0.15,6684.0,29752520.0,-6512.0,-28978435.0,-372.0,-1631835.0,-359.0,-1575840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-55995.0,200.0,857750.0,0.0,0.0,0.0,0.0,0.0
155660,DSR,유가,1차 비철금속 제조업,합섬섬유로프,4100.0,42127.0,171192203.0,0.74,61500.0,0.04,-5359.0,-21493329.0,4829.0,19233771.0,553.0,2359663.0,564.0,2403928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,-44265.0,0.0,-8000.0,-23.0,-92105.0,0.0,0.0,0.0
069730,DSR제강,유가,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",5140.0,65184.0,325922815.0,1.98,66820.0,0.02,-14578.0,-72919335.0,16530.0,82615295.0,-1711.0,-8422920.0,-1701.0,-8373075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-49845.0,-101.0,-559040.0,-140.0,-714000.0,0.0,0.0,0.0
017860,DS단석,유가,기타 화학제품 제조업,바이오에너지,16030.0,117387.0,1894167275.0,-5.43,25920430.0,0.74,-1466.0,-22160785.0,1038.0,15166265.0,-25.0,-370240.0,-4.0,-32600.0,-16.0,-256950.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-80690.0,878.0,14241940.0,-425.0,-6877180.0,0.0,0.0,0.0
092780,DYP,유가,자동차용 엔진 및 자동차 제조업,자동차엔진용 피스톤,4730.0,63077.0,298394660.0,-1.77,809630.0,0.27,-5773.0,-27066302.0,4558.0,21336237.0,938.0,4419855.0,947.0,4462180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-42325.0,0.0,0.0,277.0,1310210.0,0.0,0.0,0.0
017940,E1,유가,기타 전문 도매업,"LPG(프로판,부탄가스),가스기기판매",86200.0,23137.0,1951979700.0,1.41,137350000.0,6.15,-5643.0,-472756100.0,5290.0,443960000.0,-856.0,-72676300.0,-191.0,-16673600.0,-15.0,-1287500.0,20.0,1667200.0,-327.0,-27537400.0,-336.0,-28251600.0,-7.0,-591300.0,1209.0,101472400.0,0.0,0.0,0.0,0.0,0.0
365550,ESR켄달스퀘어리츠,유가,부동산 임대 및 공급업,부동산투자,3765.0,375651.0,1409239222.0,-3.71,399914289.0,28.38,116285.0,435372092.0,-57354.0,-214485241.0,-64697.0,-242600996.0,-2164.0,-8450426.0,-133.0,-500745.0,-11394.0,-42647339.0,0.0,0.0,-43844.0,-164280665.0,-7162.0,-26721821.0,5759.0,21688080.0,7.0,26065.0,0.0,0.0,0.0
383220,F&F,유가,봉제의복 제조업,"MLB, MLB KIDS, DISCOVERY 등 패션의류제품",71100.0,77894.0,5462462750.0,-0.28,326443500.0,5.39,827.0,50630450.0,5934.0,414573550.0,-7675.0,-529752400.0,931.0,68601750.0,-151.0,-10614300.0,-7311.0,-509758900.0,0.0,0.0,-618.0,-43552550.0,-526.0,-34428400.0,986.0,69581600.0,-72.0,-5033200.0,0.0,0.0,0.0
007700,F&F 홀딩스,유가,기타 금융업,지주회사,16550.0,19165.0,314979980.0,-1.19,26430650.0,5.35,1269.0,20952260.0,443.0,7044950.0,-1732.0,-28326860.0,80.0,1346670.0,-65.0,-1073730.0,-3.0,-49550.0,0.0,0.0,-1706.0,-27924530.0,-38.0,-625720.0,5.0,82590.0,15.0,247060.0,0.0,0.0,0.0
114090,GKL,유가,유원지 및 기타 오락관련 서비스업,카지노,10630.0,262181.0,2768956505.0,-0.09,629401590.0,18.52,-3054.0,-33083200.0,-28943.0,-304277045.0,30691.0,323590985.0,33428.0,352242115.0,-131.0,-1380230.0,7296.0,77466480.0,0.0,0.0,1004.0,10658170.0,-10906.0,-115395550.0,2213.0,23321550.0,-907.0,-9552290.0,0.0,0.0,0.0
078930,GS,유가,기타 금융업,지주회사/부동산 임대,72600.0,261773.0,18840024650.0,-0.82,2734880700.0,12.96,-54212.0,-3930226800.0,58745.0,4243861700.0,-4787.0,-331842500.0,4228.0,309807550.0,2290.0,166143950.0,-4677.0,-333134050.0,-328.0,-23569250.0,4956.0,358612250.0,-11252.0,-809737550.0,545.0,39020700.0,-291.0,-20813100.0,0.0,0.0,0.0
006360,GS건설,유가,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",28200.0,932593.0,25936812350.0,-2.25,4909346350.0,12.08,-133783.0,-3713389200.0,77549.0,2145732500.0,42465.0,1185379225.0,36718.0,1023027175.0,-13306.0,-368892050.0,-179.0,-3400750.0,0.0,0.0,-7623.0,-215523100.0,26853.0,750114100.0,14148.0,392853550.0,-379.0,-10576075.0,0.0,0.0,0.0
001250,GS글로벌,유가,상품 종합 도매업,"수출입업(시멘트,철강금속,전기전자,섬유,기계화학),상품중개,광업,채석업/하수처리 서비스/부동산 임대",3065.0,1175780.0,3590899124.0,-1.61,203381085.0,5.66,-273438.0,-826532280.0,277135.0,838039780.0,-300.0,-1021030.0,-176.0,-640680.0,-56.0,-171640.0,-13.0,-39845.0,0.0,0.0,0.0,0.0,-55.0,-168865.0,-2328.0,-7177900.0,-1069.0,-3308570.0,0.0,0.0,0.0
007070,GS리테일,유가,종합 소매업,"체인화 편의점,슈퍼마켓,마트,전자상거래/부동산(빌딩) 임대",25250.0,149558.0,3711515100.0,2.02,976574550.0,23.18,-15892.0,-393422100.0,12503.0,308301225.0,3802.0,95152275.0,-2747.0,-65717225.0,-714.0,-17950300.0,-7659.0,-190551825.0,0.0,0.0,10474.0,258504225.0,4448.0,110867400.0,-91.0,-2212350.0,-322.0,-7819050.0,0.0,0.0,0.0
078935,GS우,KOSPI,기타/미분류,기타/미분류,53800.0,7446.0,398941400.0,-1.1,0.0,0.0,-112.0,-6129350.0,155.0,8448850.0,-64.0,-3444400.0,1.0,52500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1124900.0,0.0,0.0,0.0,0.0,0.0
499790,GS피앤엘,유가,기타 금융업,지주회사,43300.0,69762.0,2986782350.0,-0.35,307086900.0,7.93,-325.0,-18301825.0,3990.0,173081825.0,-5311.0,-224952775.0,1007.0,44108450.0,81.0,3479550.0,261.0,12082675.0,0.0,0.0,-4222.0,-181030650.0,-2433.0,-103377100.0,1502.0,64125425.0,144.0,6047350.0,0.0,0.0,0.0
012630,HDC,유가,기타 금융업,지주회사,20500.0,125037.0,2537237070.0,-0.97,258351740.0,8.07,-37527.0,-758349070.0,44106.0,894449705.0,-13406.0,-272859265.0,-2477.0,-50684520.0,-110.0,-2251090.0,-4925.0,-100397140.0,0.0,0.0,0.0,0.0,-5894.0,-119526515.0,7525.0,150901660.0,-698.0,-14143030.0,0.0,0.0,0.0
039570,HDC랩스,유가,전기 및 통신 공사업,"기계설비공사, 스마트홈, 지능형 빌딩, SOC, 인테리어, 조경, 시설관리",7850.0,28348.0,218819915.0,1.68,9450310.0,4.32,-7370.0,-56822170.0,6772.0,52072750.0,631.0,5008440.0,860.0,6777390.0,-23.0,-180550.0,-189.0,-1457540.0,0.0,0.0,0.0,0.0,-17.0,-130860.0,-40.0,-313600.0,7.0,54580.0,0.0,0.0,0.0
089470,HDC현대EP,유가,기타 화학제품 제조업,"합성수지(PP컴파운딩가공,자동차범퍼,내장제) 제조,도소매",4060.0,110412.0,439441565.0,0.25,5041950.0,1.15,7874.0,32414480.0,-701.0,-4178445.0,-6885.0,-27100005.0,191.0,850500.0,0.0,0.0,0.0,0.0,0.0,0.0,-7055.0,-27867585.0,-21.0,-82920.0,0.0,0.0,-288.0,-1136030.0,0.0,0.0,0.0
267270,HD건설기계,유가,특수 목적용 기계 제조업,"굴삭기, 지게차, 휠로더 등",147800.0,424054.0,60685616600.0,1.93,337341700.0,0.44,-44880.0,-6273461800.0,42291.0,5792140100.0,920.0,245795200.0,8588.0,1238156350.0,814.0,130722000.0,2884.0,441179650.0,-21.0,-3899050.0,-19325.0,-2745106750.0,7871.0,1168649350.0,5999.0,863288000.0,-4330.0,-627761500.0,0.0,0.0,0.0
009540,HD한국조선해양,유가,기타 금융업,"선박,해양구조물,엔진,펌프 전동기,중전기,중장비 제조/자동창고,물류시스템",383500.0,412671.0,159264735000.0,-5.19,17212516500.0,9.26,37332.0,14382030000.0,-28705.0,-11062121000.0,-6827.0,-2620813750.0,14735.0,5680343000.0,-4499.0,-1732005500.0,-904.0,-347221500.0,5.0,1932500.0,-14376.0,-5534700000.0,-1833.0,-706506250.0,-2147.0,-830888250.0,347.0,131793000.0,0.0,0.0,0.0
267250,HD현대,유가,기타 금융업,지주회사,276500.0,215747.0,57929030500.0,-1.6,4950907250.0,7.03,-24078.0,-6614085250.0,18978.0,5195128250.0,10231.0,2768862000.0,10593.0,2829736250.0,-347.0,-93472250.0,452.0,141345000.0,105.0,27457500.0,1581.0,436979250.0,-2201.0,-586223500.0,-4441.0,-1165747500.0,-690.0,-184157500.0,0.0,0.0,0.0
443060,HD현대마린솔루션,유가,"건축기술, 엔지니어링 및 관련 기술 서비스업","AM(After Market) 솔루션, 친환경 Retrofit, 디지털 제어",227000.0,265848.0,59242882000.0,-2.58,5252748500.0,7.99,-11413.0,-2460274250.0,-13584.0,-3177469500.0,23242.0,5235665250.0,-352.0,-70943000.0,620.0,139438000.0,12913.0,2873575500.0,0.0,0.0,5374.0,1226429500.0,4687.0,1067165250.0,1885.0,429926500.0,-130.0,-27848000.0,0.0,0.0,0.0
071970,HD현대마린엔진,유가,일반 목적용 기계 제조업,"조선기자재, 기계부품",65200.0,279134.0,18271958800.0,-6.59,944427750.0,3.27,26937.0,1752358100.0,19808.0,1288544850.0,-45844.0,-2981807550.0,-2558.0,-166142400.0,-232.0,-15110950.0,-5483.0,-356388350.0,0.0,0.0,-36781.0,-2392651450.0,-701.0,-45729400.0,-620.0,-40277050.0,-281.0,-18818350.0,0.0,0.0,0.0
322000,HD현대에너지솔루션,유가,반도체 제조업,"태양광 셀·모듈, PV시스템, ESS",163100.0,301986.0,48761251450.0,-6.64,2149551200.0,4.41,-49681.0,-8011956600.0,94030.0,15124406000.0,-49378.0,-7919836300.0,-16296.0,-2621779300.0,-5015.0,-805058800.0,-8252.0,-1323609600.0,-126.0,-20126900.0,-431.0,-68528400.0,-19258.0,-3080736200.0,-2056.0,-336341100.0,7085.0,1143728000.0,0.0,0.0,0.0
267260,HD현대일렉트릭,유가,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","변압기, 고압차단기, 회전기, 배전반 등",995000.0,207853.0,208448694500.0,-6.66,16219939000.0,5.69,32509.0,32222105000.0,-9547.0,-9294472500.0,-25148.0,-25115452000.0,-6724.0,-6814583000.0,-1826.0,-1813844500.0,-3746.0,-3719140000.0,3.0,3030000.0,-8270.0,-8237463500.0,-4609.0,-4557432500.0,1471.0,1476097500.0,715.0,711722000.0,0.0,0.0,0.0
329180,HD현대중공업,유가,선박 및 보트 건조업,"선박, 해양플랜트 및 엔진기계 등",673000.0,662308.0,441794893500.0,-1.61,39763676000.0,7.3,-38554.0,-24684781000.0,-19074.0,-14610839500.0,60245.0,40939126500.0,-13699.0,-8954679500.0,-1193.0,-777919500.0,6948.0,4700073000.0,-1395.0,-922786000.0,12119.0,7942462000.0,57245.0,38801831000.0,-2180.0,-1340715000.0,-437.0,-302791000.0,0.0,0.0,0.0
097230,HJ중공업,유가,토목 건설업,"선박건조,기계플랜트 제조/토목공사,건축공사,조경공사,전기공사,가스공사,준설공사,기계설비공사",21500.0,1086695.0,23091060300.0,-4.02,1835169500.0,7.95,-43055.0,-932837525.0,-119699.0,-2520771475.0,161892.0,3435331100.0,-6778.0,-143524475.0,-124.0,-2634525.0,6434.0,138918550.0,0.0,0.0,162661.0,3448957400.0,-301.0,-6385850.0,-22.0,-409950.0,884.0,18687850.0,0.0,0.0,0.0
014790,HL D&I,유가,토목 건설업,"토목,건축,전기,환경사업,준설공사,포장공사,주택,중기임대",2750.0,123035.0,334943576.0,-1.79,3280190.0,0.98,-6192.0,-16020614.0,11372.0,30043224.0,-4915.0,-13303150.0,-106.0,-224385.0,0.0,0.0,-8.0,-22000.0,0.0,0.0,0.0,0.0,-4801.0,-13056765.0,0.0,0.0,-265.0,-719460.0,0.0,0.0,0.0
003580,HLB글로벌,유가,종합 소매업,"미디어커머스(카밈, 스파알), 식음료(콤부차, 잼시럽), 화장품(퍼플리쉬, 엘리샤코이) 등",1561.0,243524.0,379296780.0,-4.06,3881653.0,1.02,-85907.0,-133725880.0,68305.0,106399847.0,4657.0,7229482.0,4657.0,7229482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12947.0,20099797.0,-2.0,-3246.0,0.0,0.0,0.0
204320,HL만도,유가,자동차 신품 부품 제조업,"제동장치, 조향장치, 현가장치",60000.0,687152.0,40576948900.0,-3.85,4684685500.0,7.29,-47913.0,-2762534350.0,11869.0,635404750.0,42040.0,2483223000.0,24555.0,1434098650.0,-5670.0,-334368400.0,-1210.0,-71034950.0,0.0,0.0,42513.0,2518945950.0,-17427.0,-1021344000.0,-5546.0,-329693900.0,-450.0,-26399500.0,0.0,0.0,0.0
060980,HL홀딩스,유가,기타 금융업,지주회사 및 경영컨설팅 서비스업,44500.0,42381.0,1880252150.0,0.23,96595450.0,3.68,2569.0,112098550.0,6553.0,292256850.0,-8482.0,-376017600.0,1309.0,58128850.0,-99.0,-4400000.0,-1833.0,-81501900.0,0.0,0.0,-5459.0,-241750800.0,-1393.0,-61858250.0,-26.0,-1155400.0,-614.0,-27182400.0,0.0,0.0,0.0
011200,HMM,유가,해상 운송업,"정기,부정기,전용선,콘테이너선,자동차선,LNG선 해운",19510.0,1663134.0,32241968880.0,-1.32,9388358350.0,20.93,20432.0,363880770.0,44559.0,889971605.0,-53041.0,-1023491425.0,65366.0,1272215870.0,-654.0,-12619535.0,-19532.0,-375818895.0,76.0,1491700.0,-57547.0,-1113416720.0,-41174.0,-803545895.0,-8823.0,-169657010.0,-3127.0,-60703940.0,0.0,0.0,0.0
