날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액
2019-01-02,9090.34,9198.33,8928.75,8956.38,17857716,460189942560,30062453660675
2019-01-03,8963.58,9051.41,8639.96,8643.98,18327864,413810343090,29006743020370
2019-01-04,8615.21,8907.22,8583.3,8907.22,17137952,389446698275,29886349745200
2019-01-07,9024.21,9033.69,8817.96,8879.32,12771254,303591247215,29793469494615
2019-01-08,8886.85,8888.38,8698.92,8723.84,12159282,266460905625,29269836375145
2019-01-09,8786.24,8869.82,8747.38,8852.12,13032688,253873804730,29698797503095
2019-01-10,8863.23,8945.35,8796.46,8898.54,18113295,334107432830,29553670903645
2019-01-11,8941.15,8943.94,8842.6,8878.14,15541290,272088647840,29496399613130
2019-01-14,8872.02,8872.02,8763.79,8766.89,10627806,202534515500,29145763955235
2019-01-15,8799.12,8893.06,8784.46,8853.46,12764001,232462645185,29433249249670
2019-01-16,8869.3,8872.85,8761.6,8866.68,13353353,252704751055,29478672529380
2019-01-17,8869.29,8975.26,8761.29,8762.72,17051653,287121822185,29129301274540
2019-01-18,8817.32,8870.34,8776.87,8860.54,11229605,213754835840,29519502929945
2019-01-21,8852.3,8852.3,8664.74,8680.03,11856707,259838463203,28921510442125
2019-01-22,8712.56,8756.26,8682.33,8743.32,20110803,362987653180,29137767355250
2019-01-23,8698.97,8757.57,8686.96,8692.12,12175061,264588958065,28968676137885
2019-01-24,8693.29,8912.13,8685.8,8908.59,22624228,344838564460,29683901456850
2019-01-25,8921.62,8948.87,8866.58,8926.01,12596671,239617367685,29750562707270
2019-01-28,8943.23,9065.01,8933.18,9014.77,31707774,383173197615,30050766901515
2019-01-29,8983.79,9022.69,8924.62,9006.88,45852295,479380681570,30024096071640
2019-01-30,9005.83,9055.88,8962.89,8985.51,21436402,262017070735,29955748095305
2019-01-31,9040.22,9117.62,9015.77,9055.8,45798591,430409323510,30185110024370
2019-02-01,9071.42,9112.93,9014.34,9050.34,27951505,308740322005,30456701775370
2019-02-07,9027.69,9141.75,8971.23,9129.32,15765613,273673149995,30723020607835
2019-02-08,9097.17,9192.68,9090.93,9148.73,17614671,282297361735,30789714090175
2019-02-11,9203.74,9362.24,9180.6,9356.0,23041749,415071795830,31488924633810
2019-02-12,9356.24,9356.24,9213.2,9254.68,13160628,261256871375,31148117092040
2019-02-13,9289.88,9377.37,9246.62,9352.84,13353694,256623934995,31477974969905
2019-02-14,9360.75,9384.42,9239.7,9349.77,25627207,419652405300,31466625348665
2019-02-15,9323.47,9367.33,9240.6,9293.44,14497592,263044584350,31278353607410
2019-02-18,9368.4,9478.07,9346.7,9453.0,13444256,315081582445,31815582277525
2019-02-19,9463.72,9512.73,9381.32,9496.2,16735159,302884546170,31964507860905
2019-02-20,9495.08,9546.08,9454.47,9536.81,23283659,365820099545,32098529057985
2019-02-21,9544.56,9600.95,9485.58,9557.18,18693872,336309324540,32164678537695
2019-02-22,9557.16,9585.87,9451.23,9484.89,16202410,336957808470,31951650197855
2019-02-25,9542.13,9543.35,9484.34,9523.68,13050411,277513203565,32097909540765
2019-02-26,9524.62,9602.33,9520.91,9523.27,13072478,298086668905,32094769873665
2019-02-27,9553.08,9729.15,9533.34,9729.15,13753275,316491387145,32791487096215
2019-02-28,9737.27,9991.67,9695.63,9699.51,34228099,706716959490,32687764971555
2019-03-04,9933.02,10214.38,9933.02,10209.49,30802107,702671959615,34415613074785
2019-03-05,10211.65,10381.19,10192.95,10300.45,33506983,606444645645,34722942445885
2019-03-06,10326.95,10333.99,10094.9,10219.31,20998823,423649954785,34452216923865
2019-03-07,10193.36,10298.07,9960.82,10011.88,22893414,483727803760,33751790018195
2019-03-08,9946.2,10096.87,9899.22,10062.57,14437335,310787324650,33949440259975
2019-03-11,10082.95,10132.43,9892.33,10131.85,14114752,322024420840,34182426210455
2019-03-12,10233.96,10519.49,10232.92,10518.72,28385520,764939296600,35494589158525
2019-03-13,10499.28,10691.39,10479.52,10553.75,32857579,882266680605,35632889782705
2019-03-14,10630.58,10658.67,10459.93,10459.93,25676603,662513733885,35319755020640
2019-03-15,10474.75,10483.08,10216.95,10324.09,38038691,1043259208865,34857427496370
2019-03-18,10383.91,10456.65,10313.65,10378.28,25141234,673890642180,35040110320530
2019-03-19,10450.0,10467.99,10154.58,10164.3,27288015,664447386720,34319846753570
2019-03-20,10172.46,10184.66,10007.36,10177.11,37294995,735527943280,34366727586455
2019-03-21,10197.39,10200.1,9976.73,9976.73,38011660,704522916855,33687830765220
2019-03-22,10007.29,10037.9,9925.4,10010.21,24436359,449825280945,33799682023630
2019-03-25,9856.28,9907.14,9734.84,9734.84,18443206,398777753030,32869600443445
2019-03-26,9839.09,9952.16,9821.94,9935.42,26577383,579052331080,33546186519855
2019-03-27,9990.04,9990.04,9734.47,9734.74,24268186,535098824085,33418122867785
2019-03-28,9713.74,9737.83,9540.12,9541.55,17867788,400257530595,32753780898300
2019-03-29,9615.06,9700.66,9454.03,9699.3,16238905,393744843230,32995591875485
2019-04-01,9682.84,9759.63,9576.18,9735.94,13920846,355924087925,33119409987925
2019-04-02,9811.68,9812.19,9720.36,9758.64,15678508,467478880960,33196446422790
2019-04-03,9764.93,9897.83,9739.3,9897.24,22628416,522244190505,33667600418910
2019-04-04,9901.31,9912.25,9793.54,9886.66,21092640,405257245090,33628023464065
2019-04-05,9837.07,9871.72,9719.46,9748.73,15882319,353541918910,33163729601310
2019-04-08,9777.63,9815.97,9654.06,9672.85,22293090,463098423395,32917597709080
2019-04-09,9687.17,9762.47,9616.74,9760.59,25699858,582103014285,33218260153755
2019-04-10,9778.29,9863.0,9770.02,9834.35,50897906,826387214135,33538706831385
2019-04-11,9853.23,9973.59,9848.48,9964.95,21018660,475503977275,33985668829245
2019-04-12,9943.4,9999.28,9915.48,9954.11,26420407,423967414850,33950791116820
2019-04-15,9966.57,9966.57,9844.48,9845.94,23739678,523358965870,33876995873230
2019-04-16,9841.75,9848.64,9701.56,9810.43,18693090,395252144025,33754066709695
2019-04-17,9813.37,9823.52,9739.6,9740.43,25234166,297899221760,33514318822070
2019-04-18,9763.48,9764.12,9544.61,9556.89,72320110,637777410090,32882955127975
2019-04-19,9618.67,9753.2,9612.84,9725.22,25063536,350868243785,33459296202700
2019-04-22,9725.65,9785.07,9693.08,9724.08,18491980,329719338840,33457265192330
2019-04-23,9740.58,9758.81,9685.11,9734.12,28051114,379708442380,33491933126015
2019-04-24,9769.54,9770.02,9593.21,9615.39,20432295,402371753435,33088120744285
2019-04-25,9628.32,9635.13,9523.69,9526.96,20150066,361121191115,32785463805880
2019-04-26,9494.52,9531.06,9404.45,9404.45,21649519,351652029200,32453992646070
2019-04-29,9433.53,9547.05,9404.08,9547.05,16302996,267392760167,32946841143455
2019-04-30,9531.59,9634.05,9461.96,9620.08,35435510,603423512365,33189799903565
2019-05-02,9591.38,9736.22,9590.09,9673.44,30666332,393603742065,34101048946020
2019-05-03,9668.34,9722.13,9640.39,9691.81,34610283,358932764113,34166073042285
2019-05-07,9576.86,9640.62,9518.12,9575.45,16450057,286772504085,33754918121510
2019-05-08,9482.17,9569.51,9470.03,9470.03,23684929,334532877300,33382881004210
2019-05-09,9488.1,9509.09,9127.98,9136.3,27505981,408978541700,32206514147505
2019-05-10,9174.75,9239.56,8990.16,9119.17,17274844,310167999805,32145862870220
2019-05-13,9109.31,9128.81,8859.46,8859.46,15501455,273696820075,31231717149855
2019-05-14,8744.81,9011.2,8744.81,8930.71,25216962,389827378870,31484489196650
2019-05-15,8968.81,9138.67,8929.85,9138.6,15095554,289987685040,32230664658070
2019-05-16,9134.83,9154.53,8975.64,8985.68,23085462,312462358085,31690905386875
2019-05-17,9045.82,9078.02,8870.28,8874.57,17497607,313653922760,31303727934960
2019-05-20,8881.59,8916.4,8619.26,8632.19,14749073,241965440365,30449734131630
2019-05-21,8628.68,8747.35,8624.11,8643.21,20123137,252598885230,30489002111030
2019-05-22,8741.99,8782.63,8674.77,8738.88,22470331,394737291210,30835175788580
2019-05-23,8771.66,8781.47,8652.81,8670.56,16968705,307121507670,30593517954690
2019-05-24,8632.08,8663.48,8543.33,8600.65,14007293,235346863530,30347177363355
2019-05-27,8617.31,8675.87,8571.68,8648.1,17059275,279148055330,30514318164410
2019-05-28,8661.47,8796.81,8640.93,8796.81,20732253,425951479325,31041786098375
2019-05-29,8733.93,8745.54,8537.69,8558.65,14567591,311294611775,30201798745555
2019-05-30,8568.17,8618.36,8415.65,8492.07,18551009,390736100065,29966657613515
2019-05-31,8472.11,8662.42,8461.66,8609.95,59484986,489003199680,30382347280895
2019-06-03,8576.79,8709.57,8538.6,8699.33,41924070,357277350290,30696261377980
2019-06-04,8704.45,8804.71,8668.51,8804.71,38768029,482449508350,31070231304775
2019-06-05,8865.3,8880.44,8668.21,8688.71,24398302,429684598840,30662607668680
2019-06-07,8743.48,8743.48,8663.81,8720.59,14899026,256198332175,30774907275190
2019-06-10,8761.1,8763.92,8672.9,8699.56,12702447,211024978385,30702911108785
2019-06-11,8735.96,8836.36,8720.63,8826.56,12646377,222288508030,31202522326755
2019-06-12,8822.22,8825.7,8715.01,8751.24,14365006,208016356305,30935098600625
2019-06-13,8754.27,8811.49,8704.79,8731.99,17358788,349011408080,30847950429635
2019-06-14,8758.53,8758.53,8659.93,8660.41,13502504,242255222030,30592173783625
2019-06-17,8658.34,8661.53,8513.16,8513.16,11819019,222668078845,30072077522155
2019-06-18,8520.14,8562.32,8312.3,8329.57,20698747,313422165295,29420984159445
2019-06-19,8405.42,8416.16,8326.05,8379.14,12826831,213046893960,29597613233605
2019-06-20,8405.26,8565.2,8397.75,8562.38,9811414,201884229890,30245488381375
2019-06-21,8584.99,8592.62,8498.79,8498.79,11815004,225068746605,30022028378395
2019-06-24,8522.18,8522.18,8414.84,8424.37,8867222,147089689680,29762335136810
2019-06-25,8440.13,8454.15,8263.53,8289.35,13261522,211459514525,29284546824805
2019-06-26,8309.9,8369.74,8251.19,8293.75,8413002,165429227030,29300999190020
2019-06-27,8300.42,8355.48,8071.88,8109.21,25248857,360340022265,28647048134335
2019-06-28,8097.8,8162.08,7978.29,8017.48,22317317,298516469107,28326286454695
2019-07-01,8076.33,8187.79,8074.52,8177.73,10649816,175434515650,28914813557830
2019-07-02,8150.83,8191.33,8107.1,8139.8,7540991,130213620985,28782334212035
2019-07-03,8144.8,8171.84,8086.11,8124.94,18171489,212341674240,28730363160650
2019-07-04,8110.14,8113.17,7888.87,7999.73,17885454,223597068515,28373967335430
2019-07-05,8019.16,8151.5,8004.51,8151.5,11962882,205633863715,28911963117970
2019-07-08,8107.15,8111.53,7814.74,7814.74,15645269,230200934095,27719204550125
2019-07-09,7853.97,7896.16,7641.93,7641.93,14208750,219558630105,27106734081495
2019-07-10,7698.22,7846.76,7654.22,7767.02,10686566,164524912845,27548645083645
2019-07-11,7795.83,7861.41,7746.67,7861.41,20017444,225623651150,27755828412090
2019-07-12,7871.19,7920.2,7803.4,7868.83,10305710,151116445410,27784286030945
2019-07-15,7858.65,7858.65,7688.26,7720.23,9015940,126476147850,27259912089935
2019-07-16,7716.65,7820.47,7689.09,7796.96,29532828,267285093425,27532550256920
2019-07-17,7790.0,7795.66,7687.2,7739.2,19482273,201483169390,27329332244755
2019-07-18,7682.92,7691.99,7585.94,7593.32,13782063,162179299480,26796014751665
2019-07-19,7614.46,7748.65,7614.46,7748.65,43770197,258899941005,27335667996820
2019-07-22,7717.93,7764.34,7678.36,7715.12,11992919,113092754985,27224552876175
2019-07-23,7698.8,7731.7,7603.73,7621.71,10787378,116286573310,26895445919650
2019-07-24,7636.35,7653.71,7505.45,7505.45,9046132,112776611920,26484445142135
2019-07-25,7507.95,7523.07,7364.8,7407.9,10122458,133480809980,26144201183345
2019-07-26,7377.44,7407.69,7262.68,7299.84,15277912,157535672160,25764400358865
2019-07-29,7281.62,7281.62,7044.7,7047.32,14964225,171993121000,24875994036745
2019-07-30,7075.58,7163.35,7075.22,7096.54,12014025,153598811355,25374107908510
2019-07-31,7065.21,7193.45,6919.84,7171.51,13756943,185940002575,25642683584820
2019-08-01,7177.68,7272.34,7150.91,7157.5,15428976,200769615785,25703009810275
2019-08-02,6984.67,7117.88,6950.25,6998.99,11252497,180260442685,25132145209500
2019-08-05,6983.73,6986.6,6281.28,6281.28,20872556,310198028830,22551824928655
2019-08-06,6110.55,6431.43,5979.39,5988.62,26332422,346708278830,21505837076555
2019-08-07,6156.78,6202.37,6027.93,6135.28,23522892,280196526945,22032368585265
2019-08-08,6217.32,6402.91,6191.2,6402.91,12939258,162897537205,22991658803775
2019-08-09,6442.42,6479.46,6307.95,6360.97,11951571,163115768765,22840437804710
2019-08-12,6329.87,6408.01,6270.1,6363.73,12836457,152321273515,22926229880435
2019-08-13,6306.84,6345.06,6266.93,6312.05,9250201,129641444795,22741890905860
2019-08-14,6394.41,6410.83,6323.37,6333.82,12415467,166403979320,22823080839155
2019-08-16,6241.68,6318.88,6201.94,6309.5,10779637,158197344700,22733454331010
2019-08-19,6360.43,6367.38,6284.53,6328.41,7746552,100811090765,22802334219240
2019-08-20,6354.78,6583.2,6353.94,6583.2,13072218,153765143555,23719976750755
2019-08-21,6558.61,6768.3,6533.8,6766.69,27003665,275244762340,24378045433325
2019-08-22,6790.98,6832.68,6716.37,6729.81,19185416,251353934570,24247236820805
2019-08-23,6652.86,6723.46,6615.38,6615.38,16894375,299867241300,23835070706055
2019-08-26,6456.0,6504.43,6270.68,6271.29,26548394,396605378915,22597844225755
2019-08-27,6384.24,6437.86,6286.26,6300.53,14034412,218181233445,22705481801070
2019-08-28,6324.06,6677.28,6297.39,6669.91,20426033,292957572645,24038031965585
2019-08-29,6666.91,6749.0,6562.8,6636.3,24249964,331385384055,23923479648170
2019-08-30,6743.52,6789.46,6664.41,6696.33,12819294,204515416270,24139084546180
2019-09-02,6678.64,6827.82,6668.23,6823.11,12953084,192411026145,24596400542680
2019-09-03,6798.48,6844.57,6780.99,6782.18,12365913,170861175995,24446778717150
2019-09-04,6752.11,6837.61,6735.72,6831.46,13785885,143501253815,24622611067785
2019-09-05,6874.03,6874.05,6792.59,6800.94,12361591,145588222420,24511195624135
2019-09-06,6840.24,6852.67,6778.8,6802.93,9734503,122926555425,24518616278865
2019-09-09,6841.15,6893.04,6764.58,6775.54,14438114,200986030905,24419411906050
2019-09-10,6789.64,6800.57,6671.59,6671.59,8819037,134469484480,24044717214380
2019-09-11,6715.67,6836.74,6707.15,6799.1,9616900,152593953650,24504972392070
2019-09-16,6841.19,6916.55,6785.97,6914.19,9333475,132257966940,24919662323255
2019-09-17,6907.8,7181.53,6882.68,7114.51,38181561,500689314792,25642801965380
2019-09-18,7162.18,7166.58,7040.2,7044.06,45402320,443502921955,25390208265925
2019-09-19,7058.83,7121.13,6964.04,6984.97,20270561,208993319320,25175225367800
2019-09-20,6998.67,7014.76,6947.27,6974.34,34103704,361020154190,25484349413100
2019-09-23,6957.86,6968.19,6886.68,6896.93,16922180,191219554440,25200061944280
2019-09-24,6814.14,6963.16,6804.19,6862.78,25247806,234533416075,25073397341440
2019-09-25,6872.21,6885.81,6714.3,6729.52,23188926,246846606895,24644246492640
2019-09-26,6835.81,6938.15,6776.5,6845.84,98441754,680706782950,25070242778875
2019-09-27,6856.02,6856.34,6741.45,6801.69,55696376,394516025275,24908544110615
2019-09-30,6828.36,6836.61,6661.11,6662.97,20961647,210488598800,24389171325530
2019-10-01,6690.79,6926.26,6677.77,6926.26,67937174,521861478905,25354235506725
2019-10-02,6848.66,6876.25,6772.43,6772.43,18410080,194753752665,24791624782020
2019-10-04,6762.28,6785.99,6666.68,6705.23,14934711,188179721085,24545491257360
2019-10-07,6776.39,7025.43,6774.54,7016.57,41044840,568658298305,25687203120080
2019-10-08,6998.19,6998.19,6862.28,6951.63,29906252,424131186270,25481711941780
2019-10-10,6926.86,6963.96,6890.45,6963.96,31566408,487919888900,25527823701665
2019-10-11,6988.35,7077.74,6947.64,6947.64,70690424,744853727046,25450159207940
2019-10-14,7052.49,7080.15,7017.55,7045.48,41077817,483676508140,26035354930130
2019-10-15,7061.59,7121.31,7058.39,7096.97,30510897,465001809055,26226837936145
2019-10-16,7139.95,7197.78,7124.87,7192.51,46023036,534582787817,26580306338025
2019-10-17,7208.05,7212.98,7029.84,7061.48,20643476,341739773565,26096934909470
2019-10-18,7072.45,7076.26,6947.92,6960.57,23762625,323288211580,25708048123410
2019-10-21,6945.73,6961.06,6887.15,6900.35,20622490,217901265935,25485164598270
2019-10-22,6934.33,7036.58,6889.09,6982.78,33243531,398432676410,25790191401115
2019-10-23,7043.45,7227.22,7035.45,7219.61,61982172,733466669220,26666979614465
2019-10-24,7257.26,7257.26,7020.39,7120.35,48468764,547024706900,26301237278105
2019-10-25,7093.49,7093.49,6974.91,7003.95,34945215,386838583740,25850301938925
2019-10-28,7027.74,7139.93,7027.74,7111.51,64084960,655226327285,26251014165790
2019-10-29,7167.45,7219.19,7150.89,7171.5,75810695,669597945255,26467906612410
2019-10-30,7162.51,7162.51,7072.7,7119.15,71704646,632321772415,26276929120110
2019-10-31,7140.61,7231.3,7133.35,7144.15,60970601,656060185525,26374054570445
2019-11-01,7138.7,7224.91,7115.09,7224.91,62473638,645846336925,26675629155235
2019-11-04,7270.35,7349.58,7262.44,7316.24,49282763,472901445825,27012496993500
2019-11-05,7322.53,7557.27,7287.24,7557.27,82580195,1002705624460,27903777424200
2019-11-06,7576.16,7641.32,7517.78,7520.78,75163348,949612285210,27767710661810
2019-11-07,7528.74,7576.25,7473.71,7503.81,56263175,629770468905,27708526710760
2019-11-08,7553.31,7556.15,7412.9,7442.64,35307992,407206984620,27481620978785
2019-11-11,7400.13,7415.3,7293.36,7348.81,27139656,389168769240,27132196501445
2019-11-12,7374.6,7443.9,7343.38,7382.36,80847102,562332896610,27255842827860
2019-11-13,7374.8,7381.12,7292.07,7322.35,109507119,704523476140,27028892006675
2019-11-14,7358.25,7397.04,7302.72,7370.2,130014949,826149221785,27344192782640
2019-11-15,7360.87,7422.58,7314.29,7422.58,52958670,584425130080,27538781306840
2019-11-18,7444.53,7482.12,7423.68,7465.46,84179718,763091907475,27700687803005
2019-11-19,7478.89,7478.89,7338.96,7341.39,39636455,438581780890,27245397558630
2019-11-20,7334.33,7355.85,7166.55,7175.41,42797767,439918777935,26626787898865
2019-11-21,7172.23,7192.34,6995.12,7017.34,46913700,545594883495,26042772508955
2019-11-22,7035.92,7071.12,6947.01,6992.93,56538522,423296419610,25968692583460
2019-11-25,7064.37,7162.14,7063.24,7160.07,38305841,318966173490,26591163483285
2019-11-26,7186.18,7269.21,7173.79,7235.56,39286132,511038671190,26934161361415
2019-11-27,7266.82,7272.72,7190.08,7223.4,25628435,339299886070,26911959799000
2019-11-28,7223.1,7284.2,7182.21,7185.36,60610909,533131581490,26770222074730
2019-11-29,7199.79,7203.29,7065.91,7117.56,30154004,300898502340,26518434439340
2019-12-02,7142.92,7238.61,7142.92,7182.1,37701369,425184088825,26758913863565
2019-12-03,7124.05,7136.86,7062.35,7110.59,38028427,305924341520,26598723247120
2019-12-04,7075.0,7152.63,7066.12,7096.04,30235677,343878937260,26544453470065
2019-12-05,7147.92,7154.0,6969.48,7012.07,57864365,574121586630,26145279248375
2019-12-06,7044.92,7120.89,7031.24,7120.89,61170132,610507302480,26551030989340
2019-12-09,7143.04,7158.7,7099.88,7145.98,52215010,545765948300,26646608832975
2019-12-10,7146.45,7183.62,7103.31,7179.69,32840528,360560709960,26773950153175
2019-12-11,7186.4,7189.49,7141.12,7158.89,54784627,542720298110,26697604526160
2019-12-12,7197.32,7259.97,7162.35,7222.17,46635280,565105190295,26933596639605
2019-12-13,7292.09,7334.99,7261.38,7289.6,47703821,629583427435,27185054341350
2019-12-16,7307.06,7335.22,7244.96,7267.46,33309149,430074801070,27107520496300
2019-12-17,7285.62,7353.57,7256.93,7353.57,51360517,477245578375,27430548955405
2019-12-18,7358.54,7367.37,7314.15,7327.46,67370482,681839755040,27333172064530
2019-12-19,7333.26,7404.3,7289.46,7336.21,43825676,519425863745,27365785230050
2019-12-20,7349.1,7406.34,7296.13,7307.34,37241362,578546301735,27561929387010
2019-12-23,7328.74,7421.49,7328.74,7381.82,34932756,458937137000,27842885973315
2019-12-24,7393.98,7397.12,7253.65,7265.91,31976704,401803317270,27405817476410
2019-12-26,7277.84,7370.09,7230.51,7369.16,35934884,476584578799,27489209865500
2019-12-27,7377.18,7499.54,7370.05,7499.54,27995097,384007984095,27757870941300
2019-12-30,7541.8,7649.07,7524.25,7644.59,34691515,449533991390,28300055483270
2020-01-02,7673.53,7684.67,7544.82,7662.52,40648130,443674153990,28368177024565
2020-01-03,7692.58,7721.09,7582.16,7610.83,61191433,682683097554,28173298893445
2020-01-06,7500.42,7540.09,7361.48,7361.48,41485543,489983983343,27250680006460
2020-01-07,7433.41,7514.34,7429.24,7480.87,33953202,447799133580,27731300255240
2020-01-08,7402.99,7411.73,7159.89,7170.6,45160406,550717590715,26579343890450
2020-01-09,7367.04,7415.93,7349.7,7415.93,38478541,447972853540,27488807596725
2020-01-10,7437.59,7520.27,7392.71,7520.27,20251893,278558986880,27876073010960
2020-01-13,7537.24,7625.39,7524.19,7613.67,32649102,362488692305,28219986873975
2020-01-14,7637.96,7674.63,7509.74,7520.89,36907927,402951232040,27875867842375
2020-01-15,7510.65,7543.6,7458.04,7467.32,17263214,262085770205,27704387747235
2020-01-16,7489.8,7623.8,7479.12,7614.19,35899220,687590326335,28240294012830
2020-01-17,7665.55,7679.52,7548.82,7561.11,70912945,812501786240,28045441561335
2020-01-20,7609.56,7646.88,7578.69,7604.66,115213892,1173064869865,28207123969845
2020-01-21,7610.2,7651.74,7466.11,7466.68,75558910,839747884240,27719115978680
2020-01-22,7500.0,7684.38,7500.0,7684.38,83029454,727623160830,28528904292235
2020-01-23,7683.15,7693.07,7588.99,7626.91,81505335,660610567505,28318827385475
2020-01-28,7451.95,7636.28,7451.95,7564.49,135799289,1369124204205,28092260518935
2020-01-29,7600.53,7605.77,7526.63,7550.47,71720738,899239827105,28037891250950
2020-01-30,7580.55,7588.85,7344.28,7362.36,71702993,822659823865,27336447836075
2020-01-31,7422.13,7428.19,7159.72,7167.4,49191111,533705022725,26608585816110
2020-02-03,7069.84,7205.63,7017.45,7116.75,56635570,538468644295,26418630518415
2020-02-04,7152.66,7321.81,7135.76,7321.67,41897170,437248794205,27181743483415
2020-02-05,7381.68,7394.53,7298.32,7338.84,47354087,429958836730,27246967523605
2020-02-06,7422.44,7500.69,7412.72,7487.07,45302277,459662349810,27798550205950
2020-02-07,7481.49,7559.95,7422.98,7519.27,51796737,430763040175,27920491779345
2020-02-10,7476.08,7592.08,7460.74,7571.37,54775420,512312244575,28112950370315
2020-02-11,7598.15,7625.77,7549.17,7578.01,31981822,329857629340,28137935795825
2020-02-12,7550.75,7570.66,7493.79,7547.89,28435544,318411042250,28026811648155
2020-02-13,7550.99,7567.05,7439.95,7500.2,27544496,326744001215,27847308472485
2020-02-14,7470.96,7542.26,7457.46,7471.35,25980408,275091477220,27742226349240
2020-02-17,7475.08,7482.07,7410.36,7428.47,30012829,288253694865,27592249313005
2020-02-18,7409.89,7453.46,7369.59,7381.38,46885991,776324299825,27419131720525
2020-02-19,7411.51,7486.15,7395.33,7486.15,57266734,765566736460,27811215183305
2020-02-20,7495.35,7523.01,7414.18,7433.42,73522203,772621422460,27614703397490
2020-02-21,7407.99,7441.68,7268.44,7280.25,45870606,516454198120,27048085561950
2020-02-24,7174.72,7204.53,6962.98,6976.17,68116717,767802444675,25916905497805
2020-02-25,6976.29,7163.78,6918.66,7153.05,44304319,558550623450,26583394611840
2020-02-26,7038.78,7242.11,7035.53,7226.48,48037275,697135405960,26859165863985
2020-02-27,7235.98,7451.14,7168.59,7210.43,65521578,830073809970,26803665146395
2020-02-28,7174.51,7269.99,6974.34,7003.64,103611362,1457950825279,26033946998425
2020-03-02,7107.65,7265.52,7060.6,7203.98,58916517,1160637574585,26788045851715
2020-03-03,7307.13,7317.19,7192.4,7208.48,60009249,859774380490,26805457644860
2020-03-04,7199.42,7384.53,7194.41,7360.98,69346007,1023507224877,27368464237310
2020-03-05,7396.89,7546.76,7373.41,7531.84,110857484,1282035743015,28008881063960
2020-03-06,7470.03,7603.35,7470.03,7586.84,92514521,1522364279485,28218512372530
2020-03-09,7510.91,7671.09,7491.66,7528.93,112364841,2007891503035,28007198882580
2020-03-10,7403.09,7508.66,7322.86,7375.82,106009248,2462305342310,27433239444135
2020-03-11,7415.75,7467.55,6977.19,7035.52,84029733,1451507920995,26166659484700
2020-03-12,6987.45,7065.52,6638.17,6758.14,63032132,1109329156800,25126853706915
2020-03-13,6416.8,6476.21,5784.53,6228.75,86571827,1268994512585,23162573969820
2020-03-16,6426.39,6543.98,6107.46,6107.46,80349333,1631629921020,22710391066430
2020-03-17,5944.62,6464.08,5918.07,6444.69,99435408,1850911948065,23968802601650
2020-03-18,6583.8,6676.65,6107.11,6107.11,98749180,1703485041015,22717344674980
2020-03-19,6328.4,6361.62,5411.41,5544.39,123667263,1752385311750,20632595068945
2020-03-20,5783.74,6036.56,5698.44,6036.56,86561193,1380523993800,22460218610410
2020-03-23,5810.33,6061.0,5762.91,5910.64,118844897,1558168137825,21975844578555
2020-03-24,6092.55,6392.76,6084.57,6392.76,141857609,1801702028320,23755087131260
2020-03-25,6607.52,6783.63,6568.96,6770.5,144336221,2768971649085,25164122302405
2020-03-26,6835.68,7517.65,6782.37,7217.57,200313495,4157961079015,26828449231755
2020-03-27,7514.45,7740.72,6845.08,7259.06,211451443,4778373429250,26981915489775
2020-03-30,7317.77,7702.76,7251.99,7700.26,133987718,2612461432520,28618226698085
2020-03-31,7800.31,8128.99,7789.31,8128.99,190768059,3334992035845,30197082608495
2020-04-01,8038.9,8086.46,7563.17,7578.49,128036681,2355986089755,28168302086835
2020-04-02,7542.11,7694.04,7322.92,7684.65,110804511,1828180674135,28561314217105
2020-04-03,7728.22,7829.21,7639.7,7752.26,119240115,1821092216935,28811722496695
2020-04-06,7904.11,8094.93,7892.95,8094.93,137216546,2049002968315,30091275397410
2020-04-07,8109.47,8109.47,7905.88,8102.21,172262356,2470820351240,30125191472880
2020-04-08,8076.53,8101.06,7950.51,8021.11,142935607,2456485119320,29826749624880
2020-04-09,8062.73,8126.53,8001.89,8122.76,104833445,1716713429280,30198550394090
2020-04-10,8171.01,8198.66,7889.05,8076.7,169336507,2396566911885,30047840068850
2020-04-13,8103.55,8203.35,8010.41,8011.72,120477609,2739776696815,29789815232155
2020-04-14,8121.27,8157.77,7940.68,8066.68,119587559,1911595711435,30010691033520
2020-04-16,7971.85,8140.47,7917.49,8125.18,63439287,1170172173420,30233022671960
2020-04-17,8203.59,8230.0,8099.1,8183.25,75351555,1356319337990,30508847043310
2020-04-20,8226.43,8431.99,8205.98,8363.76,98499347,2007209094265,31193808961830
2020-04-21,8344.68,8414.39,7875.22,8196.89,116229611,2294154782735,30691333754780
2020-04-22,8084.02,8318.58,8084.02,8297.15,90785202,2181326743880,31069869622150
2020-04-23,8346.89,8397.97,8280.41,8380.28,61801992,1232790231645,31380856459580
2020-04-24,8309.75,8406.03,8151.46,8212.02,73840117,1260732836660,30770617082620
2020-04-27,8272.07,8339.84,8218.96,8326.79,45512109,1087007490545,30983660573535
2020-04-28,8350.19,8357.59,8160.03,8218.0,41495192,883041268350,30582030524525
2020-04-29,8221.17,8241.62,8128.38,8146.14,37215647,914541953430,30314698160835
2020-05-04,8039.64,8192.11,8024.0,8084.56,35957181,749765416325,30268293307050
2020-05-06,8174.79,8272.19,8093.65,8270.65,52705170,970443252420,30964997135245
2020-05-07,8274.72,8354.13,8266.73,8327.08,38644758,687272910945,31179131051365
